ID_Customer,Customer_Name,Customer_Segment,Customer_Size,Industry,Region_CC,Region_OC,Country,Acquisition_Channel,Customer_Start_Date
C00242,Northstar Solutions LLC 0242,Mid-Market,Very Large,Logistics,DACH,South,Germany,Partner,2021-05-01
C00243,Nexora Industries AG 0243,Enterprise,Medium,Technology,DACH,West,Germany,Website,2020-12-01
C00244,Atlas Supplies LLC 0244,Enterprise,Very Large,Energy,Western Europe,East,Italy,Outbound Sales,2021-08-01
C00245,Prime Technologies SRL 0245,Enterprise,Very Large,Manufacturing,Western Europe,East,Germany,Inbound,2022-09-01
C00246,BrightPath Industries Group 0246,Mid-Market,Medium,Technology,Southern Europe,East,Netherlands,Partner,2022-06-01
C00247,Atlas Medical GmbH 0247,Enterprise,Very Large,Retail,DACH,North,Germany,Partner,2022-11-01
C00248,Vertex Manufacturing GmbH 0248,Enterprise,Very Large,Automotive,Southern Europe,North,Netherlands,Inbound,2021-12-01
C00249,NovaCore Trading LLC 0249,Mid-Market,Small,Construction,Western Europe,Central,Spain,Partner,2021-09-01
C00250,Silverline Medical Ltd 0250,Mid-Market,Very Large,Healthcare,Benelux,South,Germany,Partner,2023-09-01
C00251,BrightPath Energy LLC 0251,Mid-Market,Large,Manufacturing,Western Europe,West,Germany,Outbound Sales,2021-10-01
C00252,Vertex Medical BV 0252,Enterprise,Medium,Manufacturing,Western Europe,West,France,Trade Fair,2021-02-01
C00253,Nexora Distribution SRL 0253,Mid-Market,Medium,Logistics,Western Europe,North,Italy,Partner,2024-04-01
C00254,Summit Distribution GmbH 0254,Distributor,Small,Food & Beverage,Benelux,East,Germany,Website,2021-04-01
C00255,Everline Supplies Group 0255,Mid-Market,Large,Automotive,Western Europe,South,Netherlands,Inbound,2024-04-01
C00256,ClearView Systems SRL 0256,SMB,Large,Manufacturing,Southern Europe,West,Spain,Inbound,2020-09-01
C00257,Summit Supplies Ltd 0257,Distributor,Large,Food & Beverage,Western Europe,North,Switzerland,Trade Fair,2022-10-01
C00258,NovaCore Industries LLC 0258,Enterprise,Very Large,Manufacturing,DACH,Central,Germany,Website,2023-10-01
C00259,BluePeak Services Group 0259,Mid-Market,Large,Construction,Benelux,Central,Germany,Partner,2021-05-01
C00260,Nexora Manufacturing Ltd 0260,SMB,Large,Healthcare,DACH,West,Germany,Outbound Sales,2020-08-01
C00261,Atlas Retail Group Ltd 0261,Mid-Market,Small,Retail,Southern Europe,West,Switzerland,Partner,2024-03-01
C00262,Prime Services GmbH 0262,Enterprise,Medium,Automotive,Southern Europe,Unknown,Austria,Referral,2022-04-01
C00263,Summit Medical SAS 0263,Enterprise,Large,Technology,Benelux,East,Austria,Partner,2023-01-01
C00264,Summit Services AG 0264,SMB,Small,Logistics,Western Europe,East,France,Trade Fair,2022-04-01
C00265,Vertex Retail Group LLC 0265,Distributor,Large,Technology,Western Europe,East,Spain,Inbound,2020-10-01
C00266,Atlas Retail Group Ltd 0266,Distributor,Large,Manufacturing,Benelux,South,Austria,Partner,2022-07-01
C00267,Summit Technologies BV 0267,Enterprise,Very Large,Technology,DACH,Central,Netherlands,Trade Fair,2022-02-01
C00268,ClearView Trading GmbH 0268,Public Sector,Very Large,Food & Beverage,Southern Europe,East,Spain,Website,2021-05-01
C00269,UrbanGrid Trading SAS 0269,Enterprise,Large,Logistics,Western Europe,North,France,Inbound,2021-09-01
C00270,NovaCore Technologies AG 0270,Mid-Market,Medium,Technology,DACH,Central,Austria,Partner,2024-04-01
C00271,Everline Trading GmbH 0271,Distributor,Medium,Retail,Benelux,Central,Netherlands,Partner,2020-08-01
C00272,UrbanGrid Supplies BV 0272,Mid-Market,Medium,Retail,Western Europe,West,Austria,Partner,2021-09-01
C00273,BrightPath Supplies LLC 0273,Distributor,Medium,Automotive,DACH,West,Austria,Inbound,2023-01-01
C00274,Vertex Retail Group SRL 0274,Mid-Market,Medium,Retail,DACH,West,France,Referral,2022-01-01
C00275,BrightPath Retail Group LLC 0275,Mid-Market,Large,Food & Beverage,DACH,Central,Austria,Outbound Sales,2022-10-01
C00276,UrbanGrid Medical Group 0276,Distributor,Medium,Manufacturing,Western Europe,South,Belgium,Inbound,2021-03-01
C00277,Prime Distribution AG 0277,SMB,Small,Automotive,DACH,West,Germany,Outbound Sales,2022-06-01
C00278,ClearView Medical Ltd 0278,SMB,Medium,Energy,Western Europe,South,Spain,Partner,2023-04-01
C00279,UrbanGrid Distribution AG 0279,Distributor,Large,Logistics,DACH,Central,Switzerland,Partner,2020-09-01
C00280,Redwood Supplies BV 0280,Mid-Market,Large,Manufacturing,DACH,North,Austria,Referral,2023-06-01
C00281,Prime Manufacturing LLC 0281,Mid-Market,Small,Technology,DACH,South,France,Outbound Sales,2022-05-01
C00282,UrbanGrid Supplies GmbH 0282,Mid-Market,Medium,Manufacturing,DACH,Central,Germany,Website,2021-05-01
C00283,Summit Systems BV 0283,SMB,Small,Construction,DACH,West,Germany,Outbound Sales,2020-08-01
C00284,Vertex Services GmbH 0284,Mid-Market,Large,Food & Beverage,Southern Europe,North,France,Partner,2022-05-01
C00285,NovaCore Medical SAS 0285,SMB,Small,Manufacturing,DACH,West,France,Inbound,2021-07-01
C00286,Northstar Industries SAS 0286,SMB,Medium,Construction,Benelux,South,Germany,Partner,2021-11-01
C00287,BrightPath Services SRL 0287,SMB,Small,Manufacturing,Benelux,West,France,Website,2021-01-01
C00288,UrbanGrid Distribution SAS 0288,SMB,Medium,Public Administration,Western Europe,Unknown,Spain,Referral,2021-01-01
C00289,BluePeak Retail Group BV 0289,Mid-Market,Large,Public Administration,Benelux,East,Belgium,Partner,2024-04-01
C00290,Redwood Manufacturing SRL 0290,Mid-Market,Very Large,Healthcare,DACH,Central,Spain,Partner,2020-09-01
C00291,Prime Services GmbH 0291,Enterprise,Very Large,Healthcare,Western Europe,East,Switzerland,Trade Fair,2024-01-01
C00292,Silverline Trading Group 0292,Mid-Market,Medium,Healthcare,DACH,North,Germany,Outbound Sales,2022-06-01
C00293,Greenfield Energy Group 0293,Enterprise,Very Large,Logistics,Benelux,West,France,Referral,2022-05-01
C00294,Everline Energy GmbH 0294,Distributor,Large,Technology,Southern Europe,Central,Germany,Outbound Sales,2022-10-01
C00295,Northstar Solutions SRL 0295,SMB,Large,Automotive,DACH,North,Germany,Partner,2024-04-01
C00296,Northstar Solutions AG 0296,SMB,Medium,Public Administration,DACH,North,France,Inbound,2023-03-01
C00297,NovaCore Technologies AG 0297,Enterprise,Very Large,Energy,Western Europe,North,Switzerland,Partner,2020-09-01
C00298,Redwood Logistics SRL 0298,Mid-Market,Medium,Healthcare,Western Europe,North,Spain,Trade Fair,2021-07-01
C00299,BrightPath Logistics BV 0299,SMB,Small,Retail,Western Europe,East,Switzerland,Outbound Sales,2021-07-01
C00300,ClearView Distribution BV 0300,Mid-Market,Large,Manufacturing,Western Europe,Central,Austria,Partner,2024-04-01
C00301,IronBridge Solutions Group 0301,SMB,Medium,Healthcare,DACH,West,Germany,Outbound Sales,2021-06-01
C00302,Redwood Industries Group 0302,Distributor,Large,Technology,DACH,Central,Germany,Outbound Sales,2022-02-01
C00303,Prime Trading GmbH 0303,SMB,Small,Energy,DACH,Central,Netherlands,Outbound Sales,2024-07-01
C00304,UrbanGrid Manufacturing SRL 0304,Enterprise,Very Large,Manufacturing,Western Europe,Unknown,France,Inbound,2021-10-01
C00305,Greenfield Manufacturing BV 0305,Public Sector,Large,Automotive,Western Europe,Central,Germany,Partner,2020-12-01
C00306,Redwood Retail Group SRL 0306,Mid-Market,Medium,Manufacturing,Western Europe,Unknown,Germany,Trade Fair,2021-03-01
C00307,BrightPath Technologies LLC 0307,Distributor,Very Large,Logistics,DACH,South,Austria,Outbound Sales,2023-01-01
C00308,Silverline Medical Ltd 0308,SMB,Small,Energy,DACH,East,France,Partner,2024-08-01
C00309,Prime Supplies SRL 0309,Distributor,Medium,Food & Beverage,Western Europe,South,Netherlands,Outbound Sales,2020-10-01
C00310,Prime Medical BV 0310,SMB,Small,Manufacturing,DACH,Central,Germany,Outbound Sales,2024-07-01
C00311,Everline Retail Group SRL 0311,Enterprise,Very Large,Retail,DACH,West,France,Website,2021-07-01
C00312,Atlas Partners Ltd 0312,Public Sector,Small,Construction,DACH,North,France,Partner,2022-10-01
C00313,IronBridge Retail Group AG 0313,Enterprise,Large,Manufacturing,DACH,South,Belgium,Inbound,2020-08-01
C00314,NovaCore Trading AG 0314,Enterprise,Large,Energy,DACH,North,Germany,Outbound Sales,2022-12-01
C00315,BluePeak Technologies Ltd 0315,Mid-Market,Very Large,Automotive,DACH,North,Belgium,Inbound,2021-04-01
C00316,Summit Solutions Ltd 0316,Mid-Market,Medium,Healthcare,DACH,East,Spain,Inbound,2024-07-01
C00317,IronBridge Industries SAS 0317,Mid-Market,Large,Healthcare,Western Europe,South,Germany,Partner,2021-09-01
C00318,UrbanGrid Retail Group LLC 0318,Enterprise,Very Large,Healthcare,Benelux,West,Germany,Trade Fair,2023-10-01
C00319,IronBridge Technologies GmbH 0319,SMB,Large,Logistics,DACH,South,France,Referral,2022-07-01
C00320,UrbanGrid Retail Group SAS 0320,Mid-Market,Large,Construction,DACH,South,Spain,Outbound Sales,2021-05-01
C00321,BrightPath Energy LLC 0321,Mid-Market,Large,Automotive,Southern Europe,South,Italy,Website,2021-11-01
C00322,NovaCore Trading GmbH 0322,Mid-Market,Large,Automotive,Southern Europe,South,Spain,Trade Fair,2021-12-01
C00323,Silverline Systems GmbH 0323,Distributor,Medium,Construction,Western Europe,West,Italy,Unknown,2020-08-01
C00324,Vertex Manufacturing BV 0324,Enterprise,Large,Retail,Benelux,East,Germany,Partner,2022-10-01
C00325,Silverline Trading AG 0325,Enterprise,Large,Manufacturing,DACH,West,Spain,Partner,2021-12-01
C00326,Vertex Medical Group 0326,SMB,Large,Retail,DACH,West,Italy,Trade Fair,2021-11-01
C00327,IronBridge Medical LLC 0327,Distributor,Large,Retail,DACH,East,Austria,Website,2021-07-01
C00328,Summit Logistics Group 0328,Mid-Market,Medium,Automotive,DACH,East,Austria,Partner,2022-01-01
C00329,IronBridge Trading BV 0329,Distributor,Very Large,Technology,DACH,East,Italy,Referral,2022-09-01
C00330,Summit Supplies SAS 0330,SMB,Medium,Construction,DACH,North,Netherlands,Trade Fair,2022-12-01
C00331,BrightPath Retail Group BV 0331,Mid-Market,Medium,Healthcare,DACH,Central,Netherlands,Inbound,2021-11-01
C00332,Summit Trading SRL 0332,Mid-Market,Medium,Logistics,DACH,North,Germany,Outbound Sales,2022-04-01
C00333,Vertex Energy LLC 0333,SMB,Small,Automotive,Western Europe,West,Spain,Website,2022-06-01
C00334,BrightPath Manufacturing Group 0334,SMB,Medium,Technology,Southern Europe,North,Germany,Inbound,2022-03-01
C00335,ClearView Services Ltd 0335,Enterprise,Large,Manufacturing,Western Europe,North,Spain,Website,2021-07-01
C00336,NovaCore Industries SRL 0336,Mid-Market,Medium,Healthcare,Southern Europe,North,Austria,Inbound,2022-11-01
C00337,BluePeak Supplies BV 0337,Mid-Market,Medium,Technology,DACH,West,France,Inbound,2022-06-01
C00338,ClearView Solutions BV 0338,Public Sector,Large,Healthcare,Western Europe,North,Germany,Partner,2023-04-01
C00339,Atlas Industries BV 0339,Mid-Market,Very Large,Manufacturing,DACH,Central,Spain,Partner,2020-11-01
C00340,IronBridge Retail Group SAS 0340,SMB,Medium,Public Administration,Benelux,North,Netherlands,Outbound Sales,2022-08-01
C00341,Northstar Technologies SRL 0341,Distributor,Medium,Manufacturing,DACH,East,Germany,Website,2022-06-01
C00342,UrbanGrid Energy SRL 0342,Mid-Market,Very Large,Food & Beverage,Western Europe,Central,Germany,Referral,2022-11-01
C00343,BluePeak Trading Group 0343,SMB,Very Large,Construction,Western Europe,Central,Austria,Outbound Sales,2021-10-01
C00344,Northstar Services Group 0344,SMB,Small,Retail,Benelux,South,Italy,Website,2022-12-01
C00345,IronBridge Technologies SAS 0345,SMB,Small,Manufacturing,Western Europe,East,Germany,Partner,2022-09-01
C00346,Northstar Trading AG 0346,SMB,Small,Technology,Western Europe,South,Belgium,Website,2024-04-01
C00347,Northstar Manufacturing BV 0347,SMB,Small,Public Administration,Benelux,West,Germany,Referral,2022-05-01
C00348,Prime Services BV 0348,Mid-Market,Large,Logistics,DACH,West,Italy,Referral,2021-01-01
C00349,ClearView Energy GmbH 0349,Public Sector,Small,Automotive,DACH,North,Germany,Partner,2023-01-01
C00350,Nexora Partners Group 0350,Distributor,Medium,Manufacturing,Benelux,East,Netherlands,Referral,2024-05-01
C00351,Prime Energy LLC 0351,Mid-Market,Small,Energy,DACH,East,Germany,Trade Fair,2021-03-01
C00352,NovaCore Systems SAS 0352,Mid-Market,Large,Energy,Western Europe,North,Belgium,Partner,2020-09-01
C00353,Prime Trading SAS 0353,Mid-Market,Medium,Logistics,DACH,Central,Germany,Inbound,2021-11-01
C00354,IronBridge Services BV 0354,SMB,Small,Healthcare,DACH,Unknown,Netherlands,Partner,2021-04-01
C00355,BrightPath Distribution AG 0355,Mid-Market,Large,Logistics,Southern Europe,North,Italy,Referral,2024-01-01
C00356,NovaCore Supplies Group 0356,Distributor,Large,Manufacturing,DACH,Central,Germany,Inbound,2020-10-01
C00357,Everline Supplies Group 0357,Mid-Market,Small,Technology,DACH,East,Germany,Outbound Sales,2024-06-01
C00358,Silverline Supplies AG 0358,Mid-Market,Large,Healthcare,DACH,North,Italy,Outbound Sales,2023-12-01
C00359,ClearView Logistics AG 0359,Distributor,Very Large,Retail,DACH,South,Netherlands,Inbound,2021-01-01
C00360,Summit Manufacturing SAS 0360,Mid-Market,Large,Food & Beverage,Western Europe,North,Germany,Referral,2021-05-01
C00361,Greenfield Distribution Ltd 0361,Public Sector,Large,Energy,Southern Europe,East,Netherlands,Outbound Sales,2023-04-01
C00362,Nexora Energy Group 0362,Mid-Market,Very Large,Manufacturing,DACH,Central,Germany,Outbound Sales,2022-12-01
C00363,UrbanGrid Solutions SRL 0363,SMB,Small,Logistics,Benelux,East,Italy,Partner,2020-08-01
C00364,Silverline Systems LLC 0364,Distributor,Medium,Food & Beverage,Western Europe,East,Germany,Referral,2021-01-01
C00365,Northstar Manufacturing AG 0365,Public Sector,Small,Healthcare,Southern Europe,North,France,Partner,2022-05-01
C00366,ClearView Trading SAS 0366,SMB,Small,Manufacturing,DACH,East,France,Partner,2020-12-01
C00367,ClearView Medical BV 0367,Distributor,Medium,Manufacturing,DACH,North,France,Outbound Sales,2021-03-01
C00368,Everline Energy LLC 0368,SMB,Medium,Technology,Western Europe,West,Netherlands,Outbound Sales,2021-03-01
C00369,Summit Services SRL 0369,SMB,Small,Logistics,DACH,North,Germany,Inbound,2022-06-01
C00370,Prime Solutions AG 0370,Public Sector,Medium,Retail,DACH,North,Germany,Trade Fair,2022-09-01
C00371,IronBridge Retail Group SAS 0371,Enterprise,Very Large,Healthcare,Southern Europe,Central,Spain,Outbound Sales,2021-04-01
C00372,Prime Industries SRL 0372,Mid-Market,Large,Manufacturing,Western Europe,South,Italy,Website,2023-01-01
C00373,UrbanGrid Systems LLC 0373,Mid-Market,Medium,Food & Beverage,DACH,West,Germany,Referral,2021-09-01
C00374,Summit Services GmbH 0374,Distributor,Very Large,Technology,Benelux,South,Spain,Partner,2021-11-01
C00375,Prime Trading Group 0375,SMB,Small,Healthcare,DACH,West,Belgium,Website,2021-06-01
C00376,UrbanGrid Solutions SRL 0376,Public Sector,Large,Technology,Benelux,Central,France,Unknown,2022-04-01
C00377,BrightPath Supplies BV 0377,SMB,Small,Retail,Western Europe,South,Germany,Website,2022-10-01
C00378,ClearView Medical SAS 0378,SMB,Medium,Manufacturing,DACH,South,Italy,Partner,2021-12-01
C00379,Atlas Trading AG 0379,Mid-Market,Medium,Energy,DACH,South,Germany,Inbound,2023-02-01
C00380,Prime Retail Group Ltd 0380,Mid-Market,Small,Healthcare,Western Europe,Central,Belgium,Referral,2022-08-01
C00381,BluePeak Partners BV 0381,Enterprise,Medium,Construction,DACH,West,Switzerland,Website,2022-10-01
C00382,Nexora Logistics LLC 0382,Mid-Market,Small,Logistics,DACH,North,France,Outbound Sales,2020-09-01
C00383,Silverline Energy GmbH 0383,Enterprise,Large,Energy,Benelux,Central,Germany,Inbound,2022-01-01
C00384,Summit Technologies LLC 0384,SMB,Medium,Automotive,Western Europe,South,France,Trade Fair,2023-10-01
C00385,Prime Supplies Group 0385,Distributor,Large,Energy,Benelux,East,France,Outbound Sales,2021-04-01
C00386,BrightPath Trading GmbH 0386,Mid-Market,Medium,Retail,Southern Europe,South,Germany,Partner,2021-02-01
C00387,Northstar Supplies Ltd 0387,Distributor,Large,Healthcare,Western Europe,East,France,Outbound Sales,2022-03-01
C00388,NovaCore Retail Group SAS 0388,SMB,Small,Retail,DACH,Central,Austria,Outbound Sales,2023-02-01
C00389,Silverline Medical SRL 0389,Mid-Market,Very Large,Technology,DACH,South,Spain,Referral,2022-03-01
C00390,ClearView Services GmbH 0390,Mid-Market,Small,Manufacturing,DACH,East,France,Outbound Sales,2022-02-01
C00391,BluePeak Services Group 0391,SMB,Large,Logistics,Western Europe,East,France,Website,2022-01-01
C00392,Prime Supplies SRL 0392,SMB,Small,Healthcare,Western Europe,South,Italy,Inbound,2021-03-01
C00393,Vertex Retail Group SRL 0393,Mid-Market,Small,Manufacturing,DACH,Central,France,Website,2021-03-01
C00394,Silverline Systems SRL 0394,SMB,Large,Food & Beverage,Western Europe,North,France,Outbound Sales,2022-03-01
C00395,ClearView Supplies LLC 0395,Public Sector,Medium,Healthcare,Western Europe,South,Germany,Inbound,2021-05-01
C00396,Summit Logistics BV 0396,Mid-Market,Large,Technology,Western Europe,West,France,Partner,2021-12-01
C00397,IronBridge Services BV 0397,Public Sector,Medium,Manufacturing,Southern Europe,South,Germany,Trade Fair,2020-08-01
C00398,Redwood Retail Group Group 0398,SMB,Small,Construction,Western Europe,South,Germany,Trade Fair,2020-12-01
C00399,BluePeak Technologies AG 0399,SMB,Small,Public Administration,Benelux,East,Germany,Outbound Sales,2021-01-01
C00400,Silverline Retail Group LLC 0400,Mid-Market,Medium,Retail,DACH,West,Germany,Referral,2022-01-01
C00401,Northstar Supplies Ltd 0401,Enterprise,Medium,Automotive,Western Europe,Central,Netherlands,Outbound Sales,2021-07-01
C00402,UrbanGrid Distribution Ltd 0402,SMB,Medium,Manufacturing,DACH,West,Germany,Partner,2023-10-01
C00403,UrbanGrid Logistics BV 0403,SMB,Small,Healthcare,Western Europe,West,Spain,Outbound Sales,2021-12-01
C00404,Greenfield Partners Ltd 0404,Distributor,Very Large,Manufacturing,DACH,East,Spain,Outbound Sales,2022-09-01
C00405,Atlas Technologies SRL 0405,SMB,Small,Healthcare,DACH,North,Netherlands,Website,2022-07-01
C00406,BrightPath Solutions LLC 0406,SMB,Small,Food & Beverage,Western Europe,South,Germany,Website,2021-11-01
C00407,BluePeak Logistics Group 0407,Mid-Market,Large,Technology,DACH,South,Italy,Website,2022-10-01
C00408,Nexora Medical BV 0408,Mid-Market,Medium,Healthcare,Western Europe,West,Netherlands,Outbound Sales,2022-02-01
C00409,IronBridge Trading SAS 0409,SMB,Small,Retail,DACH,West,Spain,Website,2021-03-01
C00410,Greenfield Energy BV 0410,SMB,Medium,Energy,Southern Europe,South,Austria,Website,2020-12-01
C00411,Atlas Solutions AG 0411,Mid-Market,Medium,Food & Beverage,DACH,East,Germany,Outbound Sales,2024-03-01
C00412,NovaCore Distribution SRL 0412,Mid-Market,Small,Retail,DACH,South,France,Website,2021-07-01
C00413,UrbanGrid Systems Group 0413,SMB,Small,Construction,DACH,South,Germany,Inbound,2022-04-01
